NUM_POSTE,t,Date,DOY,AN,MOIS,JOUR,hour,air_temperature,PARi_import,Wind,humidity,soil_temperature,ambient_CO2,PARi
86139002,0,01/09/2024,245,2024,9,1,1,19.2,0,5,0.94,17.16,415,0
86139002,1,01/09/2024,245,2024,9,1,2,18.8,0,3,0.94,16.84,415,0
86139002,2,01/09/2024,245,2024,9,1,3,18.4,0,2,0.95,16.52,415,0
86139002,3,01/09/2024,245,2024,9,1,4,18.4,0,4,0.96,16.52,415,0
86139002,4,01/09/2024,245,2024,9,1,5,18.1,0,4,0.96,16.28,415,0
86139002,5,01/09/2024,245,2024,9,1,6,18.6,0,5,0.96,16.68,415,0
86139002,6,01/09/2024,245,2024,9,1,7,19,6,7,0.96,17,415,76
86139002,7,01/09/2024,245,2024,9,1,8,19.4,18,6,0.95,17.32,415,228
86139002,8,01/09/2024,245,2024,9,1,9,20.1,34,6,0.91,17.88,415,431
86139002,9,01/09/2024,245,2024,9,1,10,20,20,6,0.9,17.8,415,254
86139002,10,01/09/2024,245,2024,9,1,11,21.3,38,6,0.87,18.84,415,482
86139002,11,01/09/2024,245,2024,9,1,12,22.3,62,6,0.78,19.64,415,787
86139002,12,01/09/2024,245,2024,9,1,13,24,64,5,0.72,21,415,812
86139002,13,01/09/2024,245,2024,9,1,14,23.8,68,6,0.68,20.84,415,863
86139002,14,01/09/2024,245,2024,9,1,15,24.2,66,6,0.66,21.16,415,837
86139002,15,01/09/2024,245,2024,9,1,16,23.9,60,7,0.66,20.92,415,761
86139002,16,01/09/2024,245,2024,9,1,17,23.1,40,6,0.66,20.28,415,508
86139002,17,01/09/2024,245,2024,9,1,18,22,14,6,0.68,19.4,415,178
86139002,18,01/09/2024,245,2024,9,1,19,20.2,2,4,0.76,17.96,415,25
86139002,19,01/09/2024,245,2024,9,1,20,17.8,0,1,0.87,16.04,415,0
86139002,20,01/09/2024,245,2024,9,1,21,16.5,0,1,0.92,15,415,0
86139002,21,01/09/2024,245,2024,9,1,22,16.5,0,2,0.95,15,415,0
86139002,22,01/09/2024,245,2024,9,1,23,15.4,0,1,0.95,14.12,415,0
86139002,23,01/09/2024,245,2024,9,1,24,15.4,0,1,0.96,14.12,415,0
86139002,24,02/09/2024,246,2024,9,2,1,14.9,0,1,0.97,13.72,415,0
86139002,25,02/09/2024,246,2024,9,2,2,15.9,0,1,0.97,14.52,415,0
86139002,26,02/09/2024,246,2024,9,2,3,15.5,0,2,0.97,14.2,415,0
86139002,27,02/09/2024,246,2024,9,2,4,15.2,0,2,0.97,13.96,415,0
86139002,28,02/09/2024,246,2024,9,2,5,13.7,0,1,0.98,12.76,415,0
86139002,29,02/09/2024,246,2024,9,2,6,14.1,2,1,0.98,13.08,415,25
86139002,30,02/09/2024,246,2024,9,2,7,15.8,10,3,0.98,14.44,415,127
86139002,31,02/09/2024,246,2024,9,2,8,16.6,22,3,0.98,15.08,415,279
86139002,32,02/09/2024,246,2024,9,2,9,18.2,44,4,0.98,16.36,415,558
86139002,33,02/09/2024,246,2024,9,2,10,20.5,80,4,0.88,18.2,415,1015
86139002,34,02/09/2024,246,2024,9,2,11,22.4,102,5,0.65,19.72,415,1294
86139002,35,02/09/2024,246,2024,9,2,12,22.2,74,5,0.64,19.56,415,939
86139002,36,02/09/2024,246,2024,9,2,13,22.2,50,5,0.66,19.56,415,634
86139002,37,02/09/2024,246,2024,9,2,14,22.2,38,5,0.66,19.56,415,482
86139002,38,02/09/2024,246,2024,9,2,15,23.4,82,5,0.6,20.52,415,1040
86139002,39,02/09/2024,246,2024,9,2,16,23.2,40,4,0.62,20.36,415,508
86139002,40,02/09/2024,246,2024,9,2,17,22.6,22,4,0.64,19.88,415,279
86139002,41,02/09/2024,246,2024,9,2,18,21.2,6,3,0.78,18.76,415,76
86139002,42,02/09/2024,246,2024,9,2,19,20.1,0,3,0.85,17.88,415,0
86139002,43,02/09/2024,246,2024,9,2,20,19.6,0,3,0.87,17.48,415,0
86139002,44,02/09/2024,246,2024,9,2,21,18.8,0,2,0.91,16.84,415,0
86139002,45,02/09/2024,246,2024,9,2,22,18.6,0,2,0.94,16.68,415,0
86139002,46,02/09/2024,246,2024,9,2,23,18.5,0,2,0.95,16.6,415,0
86139002,47,02/09/2024,246,2024,9,2,24,18.5,0,2,0.96,16.6,415,0
86139002,48,03/09/2024,247,2024,9,3,1,18,0,4,0.96,16.2,415,0
86139002,49,03/09/2024,247,2024,9,3,2,17,0,3,0.96,15.4,415,0
86139002,50,03/09/2024,247,2024,9,3,3,16.6,0,3,0.96,15.08,415,0
86139002,51,03/09/2024,247,2024,9,3,4,16.4,0,2,0.96,14.92,415,0
86139002,52,03/09/2024,247,2024,9,3,5,16.5,0,1,0.96,15,415,0
86139002,53,03/09/2024,247,2024,9,3,6,16.3,2,2,0.95,14.84,415,25
86139002,54,03/09/2024,247,2024,9,3,7,16.4,4,2,0.94,14.92,415,51
86139002,55,03/09/2024,247,2024,9,3,8,16.4,10,2,0.93,14.92,415,127
86139002,56,03/09/2024,247,2024,9,3,9,17.3,24,2,0.9,15.64,415,305
86139002,57,03/09/2024,247,2024,9,3,10,17.9,34,3,0.86,16.12,415,431
86139002,58,03/09/2024,247,2024,9,3,11,18.4,40,3,0.82,16.52,415,508
86139002,59,03/09/2024,247,2024,9,3,12,19.3,52,4,0.79,17.24,415,660
86139002,60,03/09/2024,247,2024,9,3,13,19.1,36,4,0.79,17.08,415,457
86139002,61,03/09/2024,247,2024,9,3,14,17.3,18,4,0.87,15.64,415,228
86139002,62,03/09/2024,247,2024,9,3,15,19.4,38,2,0.81,17.32,415,482
86139002,63,03/09/2024,247,2024,9,3,16,19.8,38,4,0.8,17.64,415,482
86139002,64,03/09/2024,247,2024,9,3,17,20.8,42,3,0.73,18.44,415,533
86139002,65,03/09/2024,247,2024,9,3,18,19.2,16,3,0.8,17.16,415,203
86139002,66,03/09/2024,247,2024,9,3,19,18,2,3,0.87,16.2,415,25
86139002,67,03/09/2024,247,2024,9,3,20,17.4,0,3,0.89,15.72,415,0
86139002,68,03/09/2024,247,2024,9,3,21,16.3,0,4,0.9,14.84,415,0
86139002,69,03/09/2024,247,2024,9,3,22,15.6,0,3,0.92,14.28,415,0
86139002,70,03/09/2024,247,2024,9,3,23,15.3,0,4,0.92,14.04,415,0
86139002,71,03/09/2024,247,2024,9,3,24,14.4,0,4,0.93,13.32,415,0
86139002,72,04/09/2024,248,2024,9,4,1,13.5,0,4,0.93,12.6,415,0
86139002,73,04/09/2024,248,2024,9,4,2,13.3,0,4,0.93,12.44,415,0
86139002,74,04/09/2024,248,2024,9,4,3,12.5,0,2,0.94,11.8,415,0
86139002,75,04/09/2024,248,2024,9,4,4,11.8,0,2,0.95,11.24,415,0
86139002,76,04/09/2024,248,2024,9,4,5,12.4,0,2,0.97,11.72,415,0
86139002,77,04/09/2024,248,2024,9,4,6,13.6,2,2,0.97,12.68,415,25
86139002,78,04/09/2024,248,2024,9,4,7,14.1,6,2,0.96,13.08,415,76
86139002,79,04/09/2024,248,2024,9,4,8,14.5,22,4,0.96,13.4,415,279
86139002,80,04/09/2024,248,2024,9,4,9,15.1,24,3,0.96,13.88,415,305
86139002,81,04/09/2024,248,2024,9,4,10,15.9,34,2,0.93,14.52,415,431
86139002,82,04/09/2024,248,2024,9,4,11,18.3,66,3,0.82,16.44,415,837
86139002,83,04/09/2024,248,2024,9,4,12,19.6,94,4,0.73,17.48,415,1193
86139002,84,04/09/2024,248,2024,9,4,13,19.1,60,4,0.73,17.08,415,761
86139002,85,04/09/2024,248,2024,9,4,14,20.3,42,3,0.69,18.04,415,533
86139002,86,04/09/2024,248,2024,9,4,15,19.2,20,5,0.69,17.16,415,254
86139002,87,04/09/2024,248,2024,9,4,16,18.8,10,4,0.7,16.84,415,127
86139002,88,04/09/2024,248,2024,9,4,17,18.7,10,3,0.71,16.76,415,127
86139002,89,04/09/2024,248,2024,9,4,18,18.4,4,3,0.73,16.52,415,51
86139002,90,04/09/2024,248,2024,9,4,19,17.7,2,2,0.77,15.96,415,25
86139002,91,04/09/2024,248,2024,9,4,20,17.5,0,2,0.76,15.8,415,0
86139002,92,04/09/2024,248,2024,9,4,21,16.2,0,1,0.82,14.76,415,0
86139002,93,04/09/2024,248,2024,9,4,22,16.2,0,2,0.81,14.76,415,0
86139002,94,04/09/2024,248,2024,9,4,23,15.8,0,2,0.83,14.44,415,0
86139002,95,04/09/2024,248,2024,9,4,24,15.5,0,3,0.85,14.2,415,0
86139002,96,05/09/2024,249,2024,9,5,1,15.6,0,3,0.82,14.28,415,0
86139002,97,05/09/2024,249,2024,9,5,2,15.1,0,3,0.85,13.88,415,0
86139002,98,05/09/2024,249,2024,9,5,3,14.4,0,3,0.86,13.32,415,0
86139002,99,05/09/2024,249,2024,9,5,4,13.9,0,4,0.9,12.92,415,0
86139002,100,05/09/2024,249,2024,9,5,5,12.3,0,3,0.92,11.64,415,0
86139002,101,05/09/2024,249,2024,9,5,6,11.9,0,2,0.95,11.32,415,0
86139002,102,05/09/2024,249,2024,9,5,7,13.1,14,2,0.96,12.28,415,178
86139002,103,05/09/2024,249,2024,9,5,8,15.4,40,2,0.95,14.12,415,508
86139002,104,05/09/2024,249,2024,9,5,9,14.4,20,3,0.92,13.32,415,254
86139002,105,05/09/2024,249,2024,9,5,10,17.1,62,4,0.87,15.48,415,787
86139002,106,05/09/2024,249,2024,9,5,11,19.4,92,5,0.71,17.32,415,1167
86139002,107,05/09/2024,249,2024,9,5,12,19.7,104,5,0.6,17.56,415,1320
86139002,108,05/09/2024,249,2024,9,5,13,19.7,60,5,0.56,17.56,415,761
86139002,109,05/09/2024,249,2024,9,5,14,16.9,46,10,0.64,15.32,415,584
86139002,110,05/09/2024,249,2024,9,5,15,17.5,40,6,0.74,15.8,415,508
86139002,111,05/09/2024,249,2024,9,5,16,17.6,42,7,0.69,15.88,415,533
86139002,112,05/09/2024,249,2024,9,5,17,16.8,34,7,0.73,15.24,415,431
86139002,113,05/09/2024,249,2024,9,5,18,16.2,8,6,0.75,14.76,415,102
86139002,114,05/09/2024,249,2024,9,5,19,15.3,2,5,0.76,14.04,415,25
86139002,115,05/09/2024,249,2024,9,5,20,13.2,0,3,0.83,12.36,415,0
86139002,116,05/09/2024,249,2024,9,5,21,13,0,1,0.9,12.2,415,0
86139002,117,05/09/2024,249,2024,9,5,22,12.6,0,1,0.92,11.88,415,0
86139002,118,05/09/2024,249,2024,9,5,23,12.6,0,1,0.92,11.88,415,0
86139002,119,05/09/2024,249,2024,9,5,24,11.2,0,1,0.92,10.76,415,0
86139002,120,06/09/2024,250,2024,9,6,1,11.1,0,1,0.94,10.68,415,0
86139002,121,06/09/2024,250,2024,9,6,2,11.1,0,1,0.95,10.68,415,0
86139002,122,06/09/2024,250,2024,9,6,3,11,0,1,0.95,10.6,415,0
86139002,123,06/09/2024,250,2024,9,6,4,11.2,0,2,0.95,10.76,415,0
86139002,124,06/09/2024,250,2024,9,6,5,11.7,0,2,0.93,11.16,415,0
86139002,125,06/09/2024,250,2024,9,6,6,12.1,0,2,0.89,11.48,415,0
86139002,126,06/09/2024,250,2024,9,6,7,12.6,2,2,0.87,11.88,415,25
86139002,127,06/09/2024,250,2024,9,6,8,13.2,8,3,0.87,12.36,415,102
86139002,128,06/09/2024,250,2024,9,6,9,13.9,14,4,0.86,12.92,415,178
86139002,129,06/09/2024,250,2024,9,6,10,14.7,26,4,0.85,13.56,415,330
86139002,130,06/09/2024,250,2024,9,6,11,16,40,5,0.83,14.6,415,508
86139002,131,06/09/2024,250,2024,9,6,12,18.1,64,6,0.75,16.28,415,812
86139002,132,06/09/2024,250,2024,9,6,13,20,82,4,0.65,17.8,415,1040
86139002,133,06/09/2024,250,2024,9,6,14,19.8,54,5,0.68,17.64,415,685
86139002,134,06/09/2024,250,2024,9,6,15,19.3,40,5,0.71,17.24,415,508
86139002,135,06/09/2024,250,2024,9,6,16,19.4,28,4,0.73,17.32,415,355
86139002,136,06/09/2024,250,2024,9,6,17,18.6,18,4,0.74,16.68,415,228
86139002,137,06/09/2024,250,2024,9,6,18,18.3,10,3,0.75,16.44,415,127
86139002,138,06/09/2024,250,2024,9,6,19,16.6,0,2,0.85,15.08,415,0
86139002,139,06/09/2024,250,2024,9,6,20,14.4,0,1,0.89,13.32,415,0
86139002,140,06/09/2024,250,2024,9,6,21,12.6,0,1,0.93,11.88,415,0
86139002,141,06/09/2024,250,2024,9,6,22,12.8,0,1,0.95,12.04,415,0
86139002,142,06/09/2024,250,2024,9,6,23,11.9,0,2,0.96,11.32,415,0
86139002,143,06/09/2024,250,2024,9,6,24,13,0,1,0.97,12.2,415,0
86139002,144,07/09/2024,251,2024,9,7,1,13.7,0,1,0.97,12.76,415,0
86139002,145,07/09/2024,251,2024,9,7,2,14.4,0,2,0.98,13.32,415,0
86139002,146,07/09/2024,251,2024,9,7,3,14.7,0,3,0.98,13.56,415,0
86139002,147,07/09/2024,251,2024,9,7,4,15.1,0,4,0.98,13.88,415,0
86139002,148,07/09/2024,251,2024,9,7,5,15,0,6,0.98,13.8,415,0
86139002,149,07/09/2024,251,2024,9,7,6,15,0,4,0.98,13.8,415,0
86139002,150,07/09/2024,251,2024,9,7,7,15.3,4,5,0.98,14.04,415,51
86139002,151,07/09/2024,251,2024,9,7,8,17.4,34,4,0.96,15.72,415,431
86139002,152,07/09/2024,251,2024,9,7,9,17.9,54,6,0.82,16.12,415,685
86139002,153,07/09/2024,251,2024,9,7,10,19,54,5,0.81,17,415,685
86139002,154,07/09/2024,251,2024,9,7,11,18.4,38,6,0.8,16.52,415,482
86139002,155,07/09/2024,251,2024,9,7,12,18.6,30,4,0.82,16.68,415,381
86139002,156,07/09/2024,251,2024,9,7,13,20.8,66,4,0.75,18.44,415,837
86139002,157,07/09/2024,251,2024,9,7,14,21.8,98,6,0.63,19.24,415,1243
86139002,158,07/09/2024,251,2024,9,7,15,18.2,60,9,0.76,16.36,415,761
86139002,159,07/09/2024,251,2024,9,7,16,20.1,56,10,0.64,17.88,415,711
86139002,160,07/09/2024,251,2024,9,7,17,18.8,44,8,0.63,16.84,415,558
86139002,161,07/09/2024,251,2024,9,7,18,17.2,16,8,0.71,15.56,415,203
86139002,162,07/09/2024,251,2024,9,7,19,15.4,2,6,0.81,14.12,415,25
86139002,163,07/09/2024,251,2024,9,7,20,13.5,0,2,0.87,12.6,415,0
86139002,164,07/09/2024,251,2024,9,7,21,13.6,0,4,0.86,12.68,415,0
86139002,165,07/09/2024,251,2024,9,7,22,14.2,0,4,0.84,13.16,415,0
86139002,166,07/09/2024,251,2024,9,7,23,13.2,0,4,0.9,12.36,415,0
86139002,167,07/09/2024,251,2024,9,7,24,13.2,0,5,0.91,12.36,415,0
86139002,168,08/09/2024,252,2024,9,8,1,12.8,0,6,0.92,12.04,415,0
86139002,169,08/09/2024,252,2024,9,8,2,12.7,0,4,0.93,11.96,415,0
86139002,170,08/09/2024,252,2024,9,8,3,12.2,0,5,0.94,11.56,415,0
86139002,171,08/09/2024,252,2024,9,8,4,12,0,5,0.94,11.4,415,0
86139002,172,08/09/2024,252,2024,9,8,5,12.1,0,6,0.95,11.48,415,0
86139002,173,08/09/2024,252,2024,9,8,6,12.4,0,6,0.95,11.72,415,0
86139002,174,08/09/2024,252,2024,9,8,7,13.6,14,6,0.95,12.68,415,178
86139002,175,08/09/2024,252,2024,9,8,8,15.7,26,6,0.92,14.36,415,330
86139002,176,08/09/2024,252,2024,9,8,9,18.1,58,6,0.8,16.28,415,736
86139002,177,08/09/2024,252,2024,9,8,10,18,52,7,0.78,16.2,415,660
86139002,178,08/09/2024,252,2024,9,8,11,18.8,54,8,0.74,16.84,415,685
86139002,179,08/09/2024,252,2024,9,8,12,19.6,78,11,0.68,17.48,415,990
86139002,180,08/09/2024,252,2024,9,8,13,19,50,8,0.81,17,415,634
86139002,181,08/09/2024,252,2024,9,8,14,20.1,98,10,0.69,17.88,415,1243
86139002,182,08/09/2024,252,2024,9,8,15,19.1,70,10,0.73,17.08,415,888
86139002,183,08/09/2024,252,2024,9,8,16,19.8,48,10,0.64,17.64,415,609
86139002,184,08/09/2024,252,2024,9,8,17,18.9,44,9,0.68,16.92,415,558
86139002,185,08/09/2024,252,2024,9,8,18,17.8,18,9,0.72,16.04,415,228
86139002,186,08/09/2024,252,2024,9,8,19,16.7,0,7,0.76,15.16,415,0
86139002,187,08/09/2024,252,2024,9,8,20,16.7,0,6,0.83,15.16,415,0
86139002,188,08/09/2024,252,2024,9,8,21,16.8,0,8,0.86,15.24,415,0
86139002,189,08/09/2024,252,2024,9,8,22,16.4,0,7,0.88,14.92,415,0
86139002,190,08/09/2024,252,2024,9,8,23,16.6,0,8,0.9,15.08,415,0
86139002,191,08/09/2024,252,2024,9,8,24,16.4,0,7,0.92,14.92,415,0
86139002,192,09/09/2024,253,2024,9,9,1,16.6,0,6,0.93,15.08,415,0
86139002,193,09/09/2024,253,2024,9,9,2,16.6,0,6,0.93,15.08,415,0
86139002,194,09/09/2024,253,2024,9,9,3,16.6,0,6,0.93,15.08,415,0
86139002,195,09/09/2024,253,2024,9,9,4,16.5,0,6,0.93,15,415,0
86139002,196,09/09/2024,253,2024,9,9,5,16.3,0,6,0.94,14.84,415,0
86139002,197,09/09/2024,253,2024,9,9,6,16.3,2,6,0.94,14.84,415,25
86139002,198,09/09/2024,253,2024,9,9,7,16.4,8,5,0.94,14.92,415,102
86139002,199,09/09/2024,253,2024,9,9,8,17,14,4,0.92,15.4,415,178
86139002,200,09/09/2024,253,2024,9,9,9,17.8,26,5,0.86,16.04,415,330
86139002,201,09/09/2024,253,2024,9,9,10,18.4,34,5,0.81,16.52,415,431
86139002,202,09/09/2024,253,2024,9,9,11,18.7,44,6,0.69,16.76,415,558
86139002,203,09/09/2024,253,2024,9,9,12,18.6,38,7,0.71,16.68,415,482
86139002,204,09/09/2024,253,2024,9,9,13,19.2,44,7,0.7,17.16,415,558
86139002,205,09/09/2024,253,2024,9,9,14,18.8,32,6,0.71,16.84,415,406
86139002,206,09/09/2024,253,2024,9,9,15,18.9,42,6,0.69,16.92,415,533
86139002,207,09/09/2024,253,2024,9,9,16,17.9,26,6,0.68,16.12,415,330
86139002,208,09/09/2024,253,2024,9,9,17,17.1,8,5,0.73,15.48,415,102
86139002,209,09/09/2024,253,2024,9,9,18,16.8,4,4,0.72,15.24,415,51
86139002,210,09/09/2024,253,2024,9,9,19,16,0,3,0.72,14.6,415,0
86139002,211,09/09/2024,253,2024,9,9,20,15.9,0,5,0.74,14.52,415,0
86139002,212,09/09/2024,253,2024,9,9,21,15.2,0,4,0.77,13.96,415,0
86139002,213,09/09/2024,253,2024,9,9,22,14.8,0,4,0.81,13.64,415,0
86139002,214,09/09/2024,253,2024,9,9,23,13.9,0,3,0.86,12.92,415,0
86139002,215,09/09/2024,253,2024,9,9,24,14.2,0,2,0.84,13.16,415,0
86139002,216,10/09/2024,254,2024,9,10,1,13.6,0,1,0.86,12.68,415,0
86139002,217,10/09/2024,254,2024,9,10,2,12.3,0,1,0.89,11.64,415,0
86139002,218,10/09/2024,254,2024,9,10,3,9.9,0,1,0.93,9.72,415,0
86139002,219,10/09/2024,254,2024,9,10,4,9.7,0,1,0.95,9.56,415,0
86139002,220,10/09/2024,254,2024,9,10,5,10.2,0,1,0.97,9.96,415,0
86139002,221,10/09/2024,254,2024,9,10,6,9.8,2,2,0.97,9.64,415,25
86139002,222,10/09/2024,254,2024,9,10,7,10.9,14,2,0.98,10.52,415,178
86139002,223,10/09/2024,254,2024,9,10,8,13.2,40,3,0.97,12.36,415,508
86139002,224,10/09/2024,254,2024,9,10,9,14.9,64,4,0.75,13.72,415,812
86139002,225,10/09/2024,254,2024,9,10,10,15.2,68,6,0.71,13.96,415,863
86139002,226,10/09/2024,254,2024,9,10,11,15.9,78,5,0.64,14.52,415,990
86139002,227,10/09/2024,254,2024,9,10,12,16.9,106,6,0.61,15.32,415,1345
86139002,228,10/09/2024,254,2024,9,10,13,17.9,108,7,0.62,16.12,415,1370
86139002,229,10/09/2024,254,2024,9,10,14,18,88,6,0.6,16.2,415,1117
86139002,230,10/09/2024,254,2024,9,10,15,17.7,68,6,0.63,15.96,415,863
86139002,231,10/09/2024,254,2024,9,10,16,16.7,18,6,0.7,15.16,415,228
86139002,232,10/09/2024,254,2024,9,10,17,16.3,10,8,0.73,14.84,415,127
86139002,233,10/09/2024,254,2024,9,10,18,15.9,2,6,0.75,14.52,415,25
86139002,234,10/09/2024,254,2024,9,10,19,15.6,0,7,0.74,14.28,415,0
86139002,235,10/09/2024,254,2024,9,10,20,15.4,0,5,0.73,14.12,415,0
86139002,236,10/09/2024,254,2024,9,10,21,15.1,0,6,0.79,13.88,415,0
86139002,237,10/09/2024,254,2024,9,10,22,15.1,0,5,0.8,13.88,415,0
86139002,238,10/09/2024,254,2024,9,10,23,15.3,0,6,0.84,14.04,415,0
86139002,239,10/09/2024,254,2024,9,10,24,14.7,0,6,0.87,13.56,415,0
86139002,240,11/09/2024,255,2024,9,11,1,14.7,0,6,0.91,13.56,415,0
86139002,241,11/09/2024,255,2024,9,11,2,15.1,0,8,0.94,13.88,415,0
86139002,242,11/09/2024,255,2024,9,11,3,15.3,0,6,0.95,14.04,415,0
86139002,243,11/09/2024,255,2024,9,11,4,15.4,0,7,0.94,14.12,415,0
86139002,244,11/09/2024,255,2024,9,11,5,15.1,0,7,0.95,13.88,415,0
86139002,245,11/09/2024,255,2024,9,11,6,15.3,2,7,0.96,14.04,415,25
86139002,246,11/09/2024,255,2024,9,11,7,15.8,4,7,0.97,14.44,415,51
86139002,247,11/09/2024,255,2024,9,11,8,15.8,14,6,0.97,14.44,415,178
86139002,248,11/09/2024,255,2024,9,11,9,13.9,20,6,0.96,12.92,415,254
86139002,249,11/09/2024,255,2024,9,11,10,13.9,26,6,0.96,12.92,415,330
86139002,250,11/09/2024,255,2024,9,11,11,13.4,22,5,0.95,12.52,415,279
86139002,251,11/09/2024,255,2024,9,11,12,15.2,42,4,0.84,13.96,415,533
86139002,252,11/09/2024,255,2024,9,11,13,16.6,60,5,0.67,15.08,415,761
86139002,253,11/09/2024,255,2024,9,11,14,15.5,42,6,0.78,14.2,415,533
86139002,254,11/09/2024,255,2024,9,11,15,15.4,30,6,0.78,14.12,415,381
86139002,255,11/09/2024,255,2024,9,11,16,15.5,32,6,0.73,14.2,415,406
86139002,256,11/09/2024,255,2024,9,11,17,15.2,24,5,0.72,13.96,415,305
86139002,257,11/09/2024,255,2024,9,11,18,14,12,5,0.77,13,415,152
86139002,258,11/09/2024,255,2024,9,11,19,13.4,0,2,0.77,12.52,415,0
86139002,259,11/09/2024,255,2024,9,11,20,12.9,0,2,0.79,12.12,415,0
86139002,260,11/09/2024,255,2024,9,11,21,12.4,0,2,0.78,11.72,415,0
86139002,261,11/09/2024,255,2024,9,11,22,12,0,2,0.79,11.4,415,0
86139002,262,11/09/2024,255,2024,9,11,23,11.9,0,2,0.81,11.32,415,0
86139002,263,11/09/2024,255,2024,9,11,24,11.4,0,3,0.77,10.92,415,0
86139002,264,12/09/2024,256,2024,9,12,1,10.9,0,2,0.77,10.52,415,0
86139002,265,12/09/2024,256,2024,9,12,2,10.2,0,2,0.8,9.96,415,0
86139002,266,12/09/2024,256,2024,9,12,3,10,0,3,0.83,9.8,415,0
86139002,267,12/09/2024,256,2024,9,12,4,9.7,0,3,0.82,9.56,415,0
86139002,268,12/09/2024,256,2024,9,12,5,8.9,0,2,0.86,8.92,415,0
86139002,269,12/09/2024,256,2024,9,12,6,8.4,0,2,0.88,8.52,415,0
86139002,270,12/09/2024,256,2024,9,12,7,10,14,2,0.88,9.8,415,178
86139002,271,12/09/2024,256,2024,9,12,8,12.3,40,4,0.75,11.64,415,508
86139002,272,12/09/2024,256,2024,9,12,9,14.2,66,4,0.67,13.16,415,837
86139002,273,12/09/2024,256,2024,9,12,10,15.4,80,5,0.58,14.12,415,1015
86139002,274,12/09/2024,256,2024,9,12,11,13.8,70,5,0.65,12.84,415,888
86139002,275,12/09/2024,256,2024,9,12,12,15.6,60,4,0.59,14.28,415,761
86139002,276,12/09/2024,256,2024,9,12,13,17,60,4,0.5,15.4,415,761
86139002,277,12/09/2024,256,2024,9,12,14,17.2,66,5,0.48,15.56,415,837
86139002,278,12/09/2024,256,2024,9,12,15,14.8,38,8,0.61,13.64,415,482
86139002,279,12/09/2024,256,2024,9,12,16,16.2,44,4,0.51,14.76,415,558
86139002,280,12/09/2024,256,2024,9,12,17,14.5,16,6,0.57,13.4,415,203
86139002,281,12/09/2024,256,2024,9,12,18,14.6,12,4,0.55,13.48,415,152
86139002,282,12/09/2024,256,2024,9,12,19,13.4,0,2,0.67,12.52,415,0
86139002,283,12/09/2024,256,2024,9,12,20,12.9,0,5,0.69,12.12,415,0
86139002,284,12/09/2024,256,2024,9,12,21,12.5,0,4,0.71,11.8,415,0
86139002,285,12/09/2024,256,2024,9,12,22,11.8,0,6,0.77,11.24,415,0
86139002,286,12/09/2024,256,2024,9,12,23,10.9,0,4,0.81,10.52,415,0
86139002,287,12/09/2024,256,2024,9,12,24,9.9,0,3,0.84,9.72,415,0
86139002,288,13/09/2024,257,2024,9,13,1,9.1,0,3,0.83,9.08,415,0
86139002,289,13/09/2024,257,2024,9,13,2,8.6,0,4,0.87,8.68,415,0
86139002,290,13/09/2024,257,2024,9,13,3,8.1,0,4,0.88,8.28,415,0
86139002,291,13/09/2024,257,2024,9,13,4,7.3,0,3,0.9,7.64,415,0
86139002,292,13/09/2024,257,2024,9,13,5,6.9,0,3,0.92,7.32,415,0
86139002,293,13/09/2024,257,2024,9,13,6,6.9,2,3,0.93,7.32,415,25
86139002,294,13/09/2024,257,2024,9,13,7,8.3,16,4,0.92,8.44,415,203
86139002,295,13/09/2024,257,2024,9,13,8,10.4,42,4,0.86,10.12,415,533
86139002,296,13/09/2024,257,2024,9,13,9,12,66,5,0.74,11.4,415,837
86139002,297,13/09/2024,257,2024,9,13,10,13.5,88,6,0.64,12.6,415,1117
86139002,298,13/09/2024,257,2024,9,13,11,14.9,100,7,0.55,13.72,415,1269
86139002,299,13/09/2024,257,2024,9,13,12,15.8,106,6,0.51,14.44,415,1345
86139002,300,13/09/2024,257,2024,9,13,13,15.8,92,6,0.49,14.44,415,1167
86139002,301,13/09/2024,257,2024,9,13,14,16,74,7,0.54,14.6,415,939
86139002,302,13/09/2024,257,2024,9,13,15,16.4,58,7,0.51,14.92,415,736
86139002,303,13/09/2024,257,2024,9,13,16,16.1,40,6,0.52,14.68,415,508
86139002,304,13/09/2024,257,2024,9,13,17,14.8,22,6,0.56,13.64,415,279
86139002,305,13/09/2024,257,2024,9,13,18,12.9,8,3,0.64,12.12,415,102
86139002,306,13/09/2024,257,2024,9,13,19,10.8,0,1,0.83,10.44,415,0
86139002,307,13/09/2024,257,2024,9,13,20,8.9,0,1,0.88,8.92,415,0
86139002,308,13/09/2024,257,2024,9,13,21,9.4,0,1,0.88,9.32,415,0
86139002,309,13/09/2024,257,2024,9,13,22,10.1,0,2,0.85,9.88,415,0
86139002,310,13/09/2024,257,2024,9,13,23,8.9,0,1,0.83,8.92,415,0
86139002,311,13/09/2024,257,2024,9,13,24,8.4,0,2,0.85,8.52,415,0
86139002,312,14/09/2024,258,2024,9,14,1,8.4,0,2,0.85,8.52,415,0
86139002,313,14/09/2024,258,2024,9,14,2,7.8,0,2,0.84,8.04,415,0
86139002,314,14/09/2024,258,2024,9,14,3,7.7,0,2,0.88,7.96,415,0
86139002,315,14/09/2024,258,2024,9,14,4,7.2,0,2,0.9,7.56,415,0
86139002,316,14/09/2024,258,2024,9,14,5,6.5,0,1,0.92,7,415,0
